ESPERANCE,,,,,,,
Date,Bill of Lading,Location,Customer,Product,Volume,,
24.06.2025,8148536156,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-283,,
24.06.2025,8148536156,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
24.06.2025,8148534036,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,481",,
24.06.2025,8148534036,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,871",,
24.06.2025,8148536156,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,471",,
24.06.2025,8148536156,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,865",,
25.06.2025,8148484168,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-281,,
25.06.2025,8148484168,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
25.06.2025,8148484169,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-281,,
25.06.2025,8148484169,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
25.06.2025,8148484168,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,231",,
25.06.2025,8148484168,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,784",,
25.06.2025,8148484169,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,230",,
25.06.2025,8148484169,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,783",,
26.06.2025,8148533388,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
26.06.2025,8148533388,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,781",,
26.06.2025,8148533387,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-281,,
26.06.2025,8148533387,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
26.06.2025,8148533388,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-281,,
26.06.2025,8148533387,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,236",,
26.06.2025,8148533387,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,781",,
26.06.2025,8148533388,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,233",,
27.06.2025,8148516431,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-283,,
27.06.2025,8148516431,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
27.06.2025,8148523398,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-283,,
27.06.2025,8148523398,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
27.06.2025,8148516431,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,483",,
27.06.2025,8148516431,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,872",,
27.06.2025,8148523398,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,486",,
27.06.2025,8148523398,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,870",,
27.06.2025,8148523399,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-283,,
27.06.2025,8148523399,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,-304,,
27.06.2025,8148523399,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"44,482",,
27.06.2025,8148523399,AU TERM KALGOORLIE,KCGM FIMISTON EX KALGOORLIE,ULSD 10PPM,"47,873",,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,KALGOORLIE 3PL TOTAL,,,"5,452,762",,
,,,,,,,
KEWDALE,,,,,,,
28.05.2025,192121,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,-808,,
28.05.2025,192121,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,"35,611",,
30.05.2025,8148214546,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-14,,
30.05.2025,8148190825,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-810,,
30.05.2025,8148190825,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-926,,
30.05.2025,8148216663,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,-721,,
30.05.2025,8148216663,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,-41,,
30.05.2025,8148194844,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,-930,,
30.05.2025,8148223843,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,384",,
30.05.2025,8148223843,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-930,,
30.05.2025,8148197149,AU TERM KEWDALE,AWR KWINANA A25713,BP ULTIMATE DIESEL,-875,,
30.05.2025,8148197149,AU TERM KEWDALE,AWR KWINANA A25713,BP ULTIMATE DIESEL,-711,,
30.05.2025,8148227684,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-190,,
30.05.2025,8148214546,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"1,499",,
30.05.2025,8148190825,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,600",,
30.05.2025,8148190825,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,999",,
30.05.2025,8148216663,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"35,498",,
30.05.2025,8148216663,AU TERM KEWDALE,PIACENTINI - MYARA,ULSD 10PPM,"2,001",,
30.05.2025,8148194844,AU TERM KEWDALE,CHARLES HULL-NORTH DANDALUP,ULSD 10PPM,"36,097",,
30.05.2025,8148223843,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"37,600",,
30.05.2025,8148223843,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"25,249",,
30.05.2025,8148197149,AU TERM KEWDALE,AWR KWINANA A25713,BP ULTIMATE DIESEL,"42,815",,
30.05.2025,8148197149,AU TERM KEWDALE,AWR KWINANA A25713,BP ULTIMATE DIESEL,"34,781",,
30.05.2025,8148227684,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"9,998",,
31.05.2025,8148220446,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-810,,
31.05.2025,8148220446,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-926,,
31.05.2025,8148220446,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,602",,
31.05.2025,8148220446,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,998",,
01.06.2025,8148222447,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,762",,
01.06.2025,8148222447,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,985",,
01.06.2025,8148227428,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,-316,,
01.06.2025,8148228012,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,-865,,
01.06.2025,8148228012,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,-703,,
01.06.2025,8148222447,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,221",,
01.06.2025,8148222447,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,777",,
01.06.2025,8148227428,AU TERM KEWDALE,LINFOX HAZELMERE (DEL),ULSD 10PPM,"34,776",,
01.06.2025,8148228012,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"42,818",,
01.06.2025,8148228012,AU TERM KEWDALE,AWR - PICTON TRIP SERVICE - A25718,BP ULTIMATE DIESEL,"34,776",,
02.06.2025,8148195844,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-1,849",,
02.06.2025,8148195844,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"-2,013",,
02.06.2025,8148215048,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-881,,
02.06.2025,8148215048,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-948,,
02.06.2025,8148224123,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,733",,
02.06.2025,8148224123,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,982",,
02.06.2025,8148224131,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,763",,
02.06.2025,8148224131,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,985",,
02.06.2025,8148222305,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-874,,
02.06.2025,8148222305,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-948,,
02.06.2025,8148222306,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,758",,
02.06.2025,8148222306,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,990",,
02.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,432",,
02.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,357",,
02.06.2025,8148226839,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-810,,
02.06.2025,8148226839,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-926,,
02.06.2025,8148227790,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-810,,
02.06.2025,8148227790,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-926,,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,-107,,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-444,,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,919",,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,183",,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,-445,,
02.06.2025,8148195844,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"39,252",,
02.06.2025,8148195844,AU TERM KEWDALE,EMR GOLDEN GROVE,ULSD 10PPM,"42,736",,
02.06.2025,8148215048,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"44,476",,
02.06.2025,8148215048,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"47,870",,
02.06.2025,8148224123,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,754",,
02.06.2025,8148224123,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,736",,
02.06.2025,8148224131,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,227",,   
02.06.2025,8148224131,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,780",,
02.06.2025,8148222305,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"44,155",,
02.06.2025,8148222305,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"47,872",,
02.06.2025,8148222306,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,157",,
02.06.2025,8148222306,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,865",,
02.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"38,948",,
02.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"37,751",,
02.06.2025,8148226839,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,600",,
02.06.2025,8148226839,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"42,996",,
02.06.2025,8148227790,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,603",,
02.06.2025,8148227790,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"43,003",,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,"2,000",,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,"8,302",,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"35,846",,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"40,778",,
02.06.2025,JAMES MYNARD,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"8,303",,
03.06.2025,8148224120,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,734",,
03.06.2025,8148224120,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,982",,
03.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,347",,
03.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,685",,
03.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,432",,
03.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,356",,
03.06.2025,8148228011,AU TERM KEWDALE,BFS ENERGY,ULSD 10PPM,-419,,
03.06.2025,8148228013,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-803,,
03.06.2025,8148228013,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-794,,
03.06.2025,8148228024,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,-472,,
03.06.2025,8148223625,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,-14,,
03.06.2025,8148275360,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-708,,
03.06.2025,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"-1,669",,
03.06.2025,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"-1,102",,
03.06.2025,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"-1,104",,
03.06.2025,8148224120,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,760",,
03.06.2025,8148224120,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,742",,
03.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"37,595",,
03.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"42,996",,
03.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"38,948",,
03.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"37,739",,
03.06.2025,8148228011,AU TERM KEWDALE,BFS ENERGY,ULSD 10PPM,"38,005",,
03.06.2025,8148228013,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,296",,
03.06.2025,8148228013,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,851",,
03.06.2025,8148228024,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"38,013",,
03.06.2025,8148223625,AU TERM KEWDALE,LINFOX - KEWDALE (DEL),ULSD 10PPM,"1,501",,
03.06.2025,8148275360,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"37,299",,
03.06.2025,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"39,847",,
03.06.2025,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"26,297",,
03.06.2025,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"26,352",,
03.06.2025,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"-39,847",,
03.06.2025,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"-26,297",,
03.06.2025,8148265676,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"-26,352",,
04.06.2025,8148215041,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-881,,
04.06.2025,8148215041,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,-948,,
04.06.2025,8148204928,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,733",,
04.06.2025,8148204928,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,982",,
04.06.2025,8148210184,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,758",,
04.06.2025,8148210184,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,991",,
04.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,348",,
04.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,685",,
04.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,431",,
04.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,357",,
04.06.2025,8148227793,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"-1,467",,
04.06.2025,8148227793,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-969,,
04.06.2025,8148227793,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,-970,,
04.06.2025,TERRY HARROP,AU TERM KEWDALE,AU AIRPT ESPERANCE,JET A-1,"-2,295",,
04.06.2025,8148279001,AU TERM KEWDALE,BGC NAVAL BASE,ULSD 10PPM,-468,,
04.06.2025,8148279591,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,-457,,
04.06.2025,8148279591,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,-244,,
04.06.2025,GARY MCGRATH,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"-1,466",,
04.06.2025,GARY MCGRATH,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"-1,305",,
04.06.2025,8148264137,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-803,,
04.06.2025,8148264137,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,-794,,
04.06.2025,8148289845,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,-377,,
04.06.2025,RANKIN SIMON,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,160",,
04.06.2025,RANKIN SIMON,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,310",,
04.06.2025,8148254171,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"-1,502",,
04.06.2025,8148254171,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"-1,708",,
04.06.2025,8148254171,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,-737,,
04.06.2025,8148215041,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"44,476",,
04.06.2025,8148215041,AU TERM KEWDALE,TALISON LITHIUM MSA TSF LV,BP ULTIMATE DIESEL,"47,875",,
04.06.2025,8148204928,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"43,753",,
04.06.2025,8148204928,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,738",,
04.06.2025,8148210184,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,157",,
04.06.2025,8148210184,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,876",,
04.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"37,600",,
04.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"42,998",,
04.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"38,940",,
04.06.2025,SCOTT ROGERS,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"37,748",,
04.06.2025,8148227793,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"39,843",,
04.06.2025,8148227793,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"26,304",,
04.06.2025,8148227793,AU TERM KEWDALE,KARARA MINING LIMITED MINE SITE,BP ULTIMATE DIESEL,"26,356",,
04.06.2025,TERRY HARROP,AU TERM KEWDALE,AU AIRPT ESPERANCE,JET A-1,"35,599",,
04.06.2025,8148279001,AU TERM KEWDALE,BGC NAVAL BASE,ULSD 10PPM,"38,694",,
04.06.2025,8148279591,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"36,844",,
04.06.2025,8148279591,AU TERM KEWDALE,BGC THE LAKES,ULSD 10PPM,"19,652",,
04.06.2025,GARY MCGRATH,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"36,888",,
04.06.2025,GARY MCGRATH,AU TERM KEWDALE,AU AIRPT BUSSELTON,JET A-1,"32,848",,
04.06.2025,8148264137,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"37,297",,
04.06.2025,8148264137,AU TERM KEWDALE,SOUTH32 BBM MARRADONG SADDLEBACK,ULSD 10PPM,"36,845",,
04.06.2025,8148289845,AU TERM KEWDALE,AWR FORRESTFIELD T70 CARRIER,BP ULTIMATE DIESEL,"19,848",,
04.06.2025,RANKIN SIMON,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"34,595",,
04.06.2025,RANKIN SIMON,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"37,003",,
04.06.2025,8148254171,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"35,845",,
04.06.2025,8148254171,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"40,775",,
04.06.2025,8148254171,AU TERM KEWDALE,SILVER LAKE (ROTHSAY) VAULT,ULSD 10PPM,"17,603",,
05.06.2025,8148224132,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,763",,
05.06.2025,8148224132,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,985",,
05.06.2025,8148224877,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,758",,
05.06.2025,8148224877,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"-2,990",,
05.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,348",,
05.06.2025,PAUL COLEMAN,AU TERM KEWDALE,AU TERM KALGOORLIE,ULSD 10PPM,"-2,685",,
05.06.2025,8148252214,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,"-1,002",,
05.06.2025,8148252214,AU TERM KEWDALE,B & J CATALANO - BRUNSWICK JUNCTION,ULSD 10PPM,-534,,
05.06.2025,8148252217,AU TERM KEWDALE,CHARLES HULL - COOLUP,ULSD 10PPM,-941,,
05.06.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,PREMIUM 98 ULTIMATE,-403,,
05.06.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,Regular Unleaded Petrol 91 Octane,-444,,
05.06.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-1,147",,
05.06.2025,KURT ADAMS,AU TERM KEWDALE,BP CARNARVON,ULSD 10PPM,"-2,170",,
05.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT KALGOORLIE,JET A-1,"-1,935",,
05.06.2025,MARK BLACKWOOD,AU TERM KEWDALE,AU AIRPT KALGOORLIE,JET A-1,"-2,100",,
05.06.2025,TERRY HARROP,AU TERM KEWDALE,AU AIRPT JANDAKOT,JET A-1,-808,,
05.06.2025,8148224132,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"44,227",,
05.06.2025,8148224132,AU TERM KEWDALE,KCGM FIMISTON EX KEWDALE,ULSD 10PPM,"47,780",,
