event_id,vehicle_id,vehicle,driver,detection_time,utc_offset,event_type,detected_event_type,duration_seconds,speed_kph,travel_metres,latitude,longitude,audio_alert,vibration_alert,trip_distance_metres,trip_time_seconds,confirmation,confirmation_time,classification,fleet,timezone,account,service_provider,shift,crew,guardian_unit,software_version,labels
2432694997,41691,1ECE509,,8/8/2024,480,distraction,distraction,5.1,74,105,-32.2156,115.7858,yes,no,4424,734,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432694991,41691,1ECE509,,8/8/2024,480,distraction,distraction,5.6,74,115,-32.2168,115.7858,yes,no,4299,728,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432701241,41691,1ECE509,,8/8/2024,480,distraction,distraction,4.4,70,86,-31.9827,115.9808,yes,no,39828,1795,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432703869,16924,1EJF777,,8/8/2024,480,distraction,distraction,4.2,88,102,-31.9748,115.9957,yes,no,8769,860,normal driving,8/8/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011771,1.4.6.487803,
2432704710,33755,TRI TWO,,8/8/2024,480,distraction,distraction,7.5,58,121,-28.0825,117.8415,yes,no,339719,15456,verified,8/8/2024,notifiable distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011038,1.4.6.487803,
2432936043,39545,1CVU378,,8/9/2024,480,distraction,distraction,4.3,99,118,-32.1531,115.8587,yes,no,29477,2488,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010796,1.4.6.487803,
2432745318,59544,1HEL581,,8/9/2024,480,distraction,distraction,4.7,41,54,-31.9798,115.9782,yes,no,1324,477,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00048884,1.6.1+2310270843_184996f,
2432750559,138636,1HXX550,,8/9/2024,480,distraction,distraction,4.5,80,100,-32.3775,117.015,yes,no,68622,2885,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00008866,1.4.6.487803,
2432752414,27131,1CKR091,,8/9/2024,480,distraction,distraction,4.1,47,53,-33.3019,115.8563,yes,no,172431,7494,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010745,1.4.7.493490,
2432753265,149313,1IEL224,,8/9/2024,480,distraction,distraction,4.1,92,104,-21.5126,118.7422,yes,no,97678,4729,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011922,1.4.6.487803,
2432754971,149313,1IEL224,,8/9/2024,480,distraction,distraction,4.9,73,99,-21.8184,118.8168,yes,no,136252,6300,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011922,1.4.6.487803,
2432754946,149313,1IEL224,,8/9/2024,480,distraction,distraction,4.2,80,93,-21.8132,118.8185,yes,no,135626,6270,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011922,1.4.6.487803,
2432756207,41691,1ECE509,,8/9/2024,480,distraction,distraction,4.9,57,77,-31.9833,115.9822,yes,no,1841,265,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432758853,33755,TRI TWO,,8/9/2024,480,distraction,distraction,4.4,62,76,-25.4441,118.5156,yes,no,115839,11596,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011038,1.4.6.487803,
2432758410,18601,1DJL008,,8/9/2024,480,distraction,distraction,4.8,97,128,-34.7311,117.6954,yes,no,75474,9468,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011046,1.4.7.493490,
2432761094,149313,1IEL224,,8/9/2024,480,distraction,distraction,4,84,93,-22.4264,118.6912,yes,no,241217,9734,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011922,1.4.6.487803,
2432764384,18601,1DJL008,,8/9/2024,480,distraction,distraction,6.5,48,86,-34.5362,117.1481,yes,no,153969,14982,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011046,1.4.7.493490,
2432764413,76739,1HLK502,,8/9/2024,480,distraction,distraction,4.5,45,56,-28.8005,114.6716,yes,no,8708,835,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00001816,1.4.7.493490,
2432764659,94555,1CYD754,,8/9/2024,480,distraction,distraction,4.3,93,111,-32.6877,116.5211,yes,no,101876,6623,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009052,1.4.6.487803,
2432766315,124294,1HXK305,,8/9/2024,480,distraction,distraction,4.4,44,54,-30.8007,121.4904,yes,no,7636,1501,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2432766647,100956,1HQO889,,8/9/2024,480,distraction,fatigue,2.7,99,75,-27.6903,114.6783,yes,yes,347263,13670,verified,8/9/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013780,1.4.7.493490,
2432766772,49020,1GAQ158,,8/9/2024,480,distraction,distraction,4.2,98,115,-31.6346,116.8164,yes,no,67921,2957,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049129,1.6.1+2310270843_184996f,
2432767404,124294,1HXK305,,8/9/2024,480,distraction,distraction,4.4,97,118,-30.6004,121.4404,yes,no,31401,2612,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2432769381,14681,1GMQ115,,8/9/2024,480,distraction,distraction,4.3,43,51,-32.0907,115.8653,yes,no,1339,138,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010892,1.4.7.493490,
2432769411,14681,1GMQ115,,8/9/2024,480,distraction,distraction,4.1,41,47,-32.0895,115.8635,yes,no,1603,165,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010892,1.4.7.493490,
2432769599,14681,1GMQ115,,8/9/2024,480,distraction,distraction,4.4,87,105,-32.0637,115.8962,yes,no,6081,392,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010892,1.4.7.493490,
2432769856,49020,1GAQ158,,8/9/2024,480,distraction,distraction,4.5,56,70,-31.9038,116.2034,yes,no,142922,6298,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049129,1.6.1+2310270843_184996f,
2432769934,45938,1GAH752,,8/9/2024,480,distraction,distraction,5.2,95,136,-31.6356,117.6751,yes,no,41947,1672,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432770301,45938,1GAH752,,8/9/2024,480,distraction,distraction,4.7,99,129,-31.6298,117.7557,yes,no,49662,2040,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432770795,101229,GNG894A,,8/9/2024,480,distraction,distraction,4.2,57,67,-29.1962,115.8879,yes,no,2142,153,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013858,1.4.7.493490,
2432771792,45938,1GAH752,,8/9/2024,480,distraction,distraction,9,99,249,-31.512,118.1816,yes,no,93574,3654,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432773634,41691,1ECE509,,8/9/2024,480,distraction,distraction,4.9,46,63,-31.9817,115.9576,yes,no,1103,116,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432775002,145638,1HTP065,,8/9/2024,480,distraction,distraction,4.2,82,96,-31.8883,116.2499,yes,no,39206,1568,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011047,1.4.6.487803,
2432775711,37775,1DBC759,,8/9/2024,480,distraction,distraction,4.8,94,125,-31.518,117.6816,yes,no,15404,1136,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2432778889,37775,1DBC759,,8/9/2024,480,distraction,distraction,10.1,95,267,-31.6005,117.717,yes,no,59039,4944,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2432778850,37775,1DBC759,,8/9/2024,480,distraction,distraction,4.3,94,112,-31.5868,117.717,yes,no,57785,4894,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011087,1.4.7.493490,
2432779961,100956,1HQO889,,8/9/2024,480,distraction,fatigue,6,98,164,-29.9685,115.2854,yes,yes,164076,6428,verified,8/9/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013780,1.4.7.493490,
2432781344,100956,1HQO889,,8/9/2024,480,distraction,fatigue,1.7,98,47,-30.2862,115.4753,yes,yes,206985,8221,verified,8/9/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013780,1.4.7.493490,
2432783607,100956,1HQO889,,8/9/2024,480,distraction,fatigue,9.5,99,260,-30.8613,115.6159,yes,yes,278248,11003,verified,8/9/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013780,1.4.7.493490,
2432784166,45938,1GAH752,,8/9/2024,480,distraction,distraction,4.5,99,125,-31.0263,118.4679,yes,no,100294,4196,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432787030,45938,1GAH752,,8/9/2024,480,distraction,distraction,6.1,76,128,-30.8256,117.4965,yes,no,205268,8215,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432787080,45938,1GAH752,,8/9/2024,480,distraction,distraction,4.2,41,47,-30.8239,117.4838,yes,no,206475,8302,normal driving,8/9/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432822600,149313,1IEL224,,8/10/2024,480,distraction,distraction,4.5,99,124,-22.6776,118.6991,yes,no,36830,2039,normal driving,8/10/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011922,1.4.6.487803,
2432822593,149313,1IEL224,,8/10/2024,480,distraction,distraction,5.4,98,149,-22.6293,118.7007,yes,no,42482,2244,verified,8/10/2024,notifiable distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011922,1.4.6.487803,
2432822597,149313,1IEL224,,8/10/2024,480,distraction,distraction,4.6,99,127,-22.6339,118.701,yes,no,41963,2226,normal driving,8/10/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011922,1.4.6.487803,
2432822623,47466,1GSF249,,8/10/2024,480,distraction,distraction,4,41,46,-31.2927,121.7413,yes,no,82003,9548,normal driving,8/10/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049333,1.6.1+2310270843_184996f,
2432823715,124294,1HXK305,,8/10/2024,480,distraction,distraction,4.7,52,68,-29.6902,121.029,yes,no,160933,7206,verified,8/10/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2432830134,112335,1HUT976,,8/10/2024,480,distraction,distraction,4.6,44,57,-27.282,120.546,yes,no,4544,2191,verified,8/10/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011083,1.4.7.493490,
2432830125,112335,1HUT976,,8/10/2024,480,distraction,distraction,4.3,40,49,-27.2825,120.5472,yes,no,4413,2181,verified,8/10/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011083,1.4.7.493490,
2432830605,112335,1HUT976,,8/10/2024,480,distraction,distraction,4.2,40,47,-27.3018,120.5372,yes,no,10228,2690,normal driving,8/10/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011083,1.4.7.493490,
2432884561,16508,1GOB610,,8/11/2024,480,distraction,distraction,4.5,87,109,-30.9499,115.6803,yes,no,141883,7114,normal driving,8/11/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432885921,152176,1IFJ910,,8/11/2024,480,distraction,distraction,4.2,45,53,-22.3281,119.429,yes,no,2947,2746,normal driving,8/11/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011780,1.6.1+2310270843_184996f,
2432898134,124294,1HXK305,,8/11/2024,480,distraction,distraction,4.5,61,76,-28.7893,122.3939,yes,no,353917,14951,normal driving,8/11/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2432904640,16508,1GOB610,,8/11/2024,480,distraction,distraction,5.5,99,151,-25.0601,113.8036,yes,no,202428,7591,normal driving,8/11/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432904636,16508,1GOB610,,8/11/2024,480,distraction,distraction,8,99,218,-25.0633,113.8052,yes,no,202153,7578,normal driving,8/11/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432909450,149313,1IEL224,,8/11/2024,480,distraction,distraction,4.3,74,89,-22.2209,118.7777,yes,no,19846,1101,normal driving,8/11/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011922,1.4.6.487803,
2432937228,76735,1HJQ543,,8/12/2024,480,distraction,distraction,6.8,100,188,-29.1299,121.3519,yes,no,53371,4036,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00002036,1.4.7.493490,
2432937824,124294,1HXK305,,8/12/2024,480,distraction,distraction,4.4,96,118,-30.8027,121.452,yes,no,98646,5003,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00009812,1.4.6.487803,
2432940469,100956,1HQO889,,8/12/2024,480,distraction,distraction,4.2,80,94,-30.6422,115.4648,yes,no,218664,10338,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013780,1.4.7.493490,
2432942173,16508,1GOB610,,8/12/2024,480,distraction,distraction,4.3,100,119,-27.9792,114.6794,yes,no,333017,13459,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00049057,1.6.1+2310270843_184996f,
2432943996,10936,1GJQ464,,8/12/2024,480,distraction,distraction,4.3,54,64,-31.4824,118.2307,yes,no,2767,242,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051737,1.6.1+2310270843_184996f,
2432944327,10936,1GJQ464,,8/12/2024,480,distraction,distraction,4.2,73,86,-31.494,118.1827,yes,no,7635,515,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051737,1.6.1+2310270843_184996f,
2432944901,29328,1EXV409,,8/12/2024,480,distraction,distraction,4.1,46,53,-32.1333,115.9613,yes,no,21954,1787,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010794,1.4.7.493490,
2432945174,41691,1ECE509,,8/12/2024,480,distraction,distraction,4.6,49,63,-32.129,115.8028,yes,no,34551,3999,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432948957,33755,TRI TWO,,8/12/2024,480,distraction,distraction,4.6,61,78,-28.2056,117.3468,yes,no,302620,14902,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00011038,1.4.6.487803,
2432951944,41691,1ECE509,,8/12/2024,480,distraction,distraction,4.4,62,76,-32.1278,115.8136,yes,no,2874,296,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432951936,41691,1ECE509,,8/12/2024,480,distraction,distraction,4.1,41,46,-32.1281,115.8124,yes,no,2762,289,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00050024,1.6.1+2310270843_184996f,
2432954795,11282,1ETO041,,8/12/2024,480,distraction,distraction,4.6,41,52,-28.3186,117.0176,yes,no,149979,5881,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00010891,1.4.7.493490,
2432954052,45938,1GAH752,,8/12/2024,480,distraction,distraction,4.5,73,91,-30.8783,116.2524,yes,no,143921,7503,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00029959,1.4.6.487803,
2432954046,100956,1HQO889,,8/12/2024,480,distraction,fatigue,3.7,68,69,-28.3396,114.6303,yes,yes,523426,25169,verified,8/12/2024,distracted driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00013780,1.4.7.493490,
2432956375,10936,1GJQ464,,8/12/2024,480,distraction,distraction,4.8,46,63,-31.4895,118.2754,yes,no,181243,14217,normal driving,8/12/2024,acceptable driving,(CS) Stevemacs Bulk Fuel Haulage,Australia/Perth,(CS) Stevemacs Bulk Fuel Haulage,Connect Source || (CS),,,P1002260-S00051737,1.6.1+2310270843_184996f,
