Date,Bill of Lading,Location,Customer,Product,Volume
,,,,,
GERALDTON 3PL TOTAL,,,,,
18.06.2025,D2222114,AU THDPTY GSF X KALGOORLIE,BP KAMBALDA,ULSD 10PPM,"33,954"
18.06.2025,D2222115,AU THDPTY GSF X KALGOORLIE,SWAN TRANSIT KALGOORLIE,ULSD 10PPM,"13,992"
18.06.2025,D2222116,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,ULSD 10PPM,"119,095"
18.06.2025,D2222117,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,Regular Unleaded Petrol 91 Octane,"16,101"
18.06.2025,D2222117,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,ULSD 10PPM,"42,342"
19.06.2025,D2222118,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,PREMIUM 98 ULTIMATE,-64
19.06.2025,D2222118,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,Regular Unleaded Petrol 91 Octane,-128
19.06.2025,D2222118,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,ULSD 10PPM,-387
19.06.2025,D2222118,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,PREMIUM 98 ULTIMATE,"8,753"
19.06.2025,D2222118,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,Regular Unleaded Petrol 91 Octane,"17,549"
19.06.2025,D2222118,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,ULSD 10PPM,"53,177"
20.06.2025,D2222119,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,ULSD 10PPM,-197
20.06.2025,D2222119,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,ULSD 10PPM,"16,472"
22.06.2025,D2222120,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,ULSD 10PPM,-197
22.06.2025,D2222120,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,ULSD 10PPM,"16,472"
23.06.2025,D2222121,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,PREMIUM 98 ULTIMATE,-190
23.06.2025,D2222121,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,Regular Unleaded Petrol 91 Octane,-93
23.06.2025,D2222121,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,ULSD 10PPM,-414
23.06.2025,D2222121,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,PREMIUM 98 ULTIMATE,"15,901"
23.06.2025,D2222121,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,Regular Unleaded Petrol 91 Octane,"7,799"
23.06.2025,D2222121,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,ULSD 10PPM,"34,547"
24.06.2025,D2222124,AU THDPTY GSF X KALGOORLIE,TOLEDO AUSCO MGO CAMP,ULSD 10PPM,-129
24.06.2025,D2222126,AU THDPTY GSF X KALGOORLIE,BP KAMBALDA,PREMIUM 98 ULTIMATE,-82
24.06.2025,D2222126,AU THDPTY GSF X KALGOORLIE,BP KAMBALDA,Regular Unleaded Petrol 91 Octane,-147
24.06.2025,D2222126,AU THDPTY GSF X KALGOORLIE,BP KAMBALDA,ULSD 10PPM,-433
24.06.2025,D2222125,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,Regular Unleaded Petrol 91 Octane,-184
24.06.2025,D2222125,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,ULSD 10PPM,-99
24.06.2025,D2222123,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,ULSD 10PPM,-269
24.06.2025,D2222122,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,ULSD 10PPM,-572
24.06.2025,D2222124,AU THDPTY GSF X KALGOORLIE,TOLEDO AUSCO MGO CAMP,ULSD 10PPM,"6,996"
24.06.2025,D2222126,AU THDPTY GSF X KALGOORLIE,BP KAMBALDA,PREMIUM 98 ULTIMATE,"4,400"
24.06.2025,D2222126,AU THDPTY GSF X KALGOORLIE,BP KAMBALDA,Regular Unleaded Petrol 91 Octane,"7,850"
24.06.2025,D2222126,AU THDPTY GSF X KALGOORLIE,BP KAMBALDA,ULSD 10PPM,"23,101"
24.06.2025,D2222125,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,Regular Unleaded Petrol 91 Octane,"15,399"
24.06.2025,D2222125,AU THDPTY GSF X KALGOORLIE,BP GOLDEN GATE,ULSD 10PPM,"8,299"
24.06.2025,D2222123,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,ULSD 10PPM,"37,001"
24.06.2025,D2222122,AU THDPTY GSF X KALGOORLIE,BP KALGOORLIE TRUCKSTOP,ULSD 10PPM,"78,508"
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,KALGOORLIE CAPTIVE TOTAL,,"1,858,095"
,,,,,
KEWDALE 3PL TOTAL,,,,,
15.05.2025,191136,AU TERM KEWDALE,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,"-16,992"
15.05.2025,191136,AU TERM KEWDALE,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,314
23.05.2025,191709,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,-389
23.05.2025,191709,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,"34,994"
29.05.2025,8148196782,AU TERM KEWDALE,SWAN TRANSIT BEENYUP,ULSD 10PPM,-384
29.05.2025,192262,AU TERM KEWDALE,SWAN TRANSIT BEENYUP,ULSD 10PPM,-68
29.05.2025,8148196782,AU TERM KEWDALE,SWAN TRANSIT BEENYUP,ULSD 10PPM,"27,994"
29.05.2025,192262,AU TERM KEWDALE,SWAN TRANSIT BEENYUP,ULSD 10PPM,"4,999"
30.05.2025,8148213980,AU TERM KEWDALE,SWAN TRANSIT BECKENHAM,ULSD 10PPM,-197
30.05.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,-220
30.05.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,-95
30.05.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,-278
30.05.2025,8148214021,AU TERM KEWDALE,RGR PERTH TANK,ULSD 10PPM,-342
30.05.2025,8148214540,AU TERM KEWDALE,SWAN TRANSIT ALKIMOS,ULSD 10PPM,-322
30.05.2025,8148213980,AU TERM KEWDALE,SWAN TRANSIT BECKENHAM,ULSD 10PPM,"23,995"
30.05.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,"15,128"
30.05.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,"6,499"
30.05.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,"19,094"
30.05.2025,8148214021,AU TERM KEWDALE,RGR PERTH TANK,ULSD 10PPM,"35,001"
30.05.2025,8148214540,AU TERM KEWDALE,SWAN TRANSIT ALKIMOS,ULSD 10PPM,"24,002"
02.06.2025,8148220449,AU TERM KEWDALE,SWAN TRANSIT JOONDALUP,ULSD 10PPM,-340
02.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,-260
02.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,-81
02.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,-211
02.06.2025,8148220449,AU TERM KEWDALE,SWAN TRANSIT JOONDALUP,ULSD 10PPM,"35,366"
02.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,"17,829"
02.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,"5,551"
02.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,"14,475"
03.06.2025,8148209974,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,-287
03.06.2025,8148205706,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,-391
03.06.2025,8148209974,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,"34,951"
03.06.2025,8148205706,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,"35,095"
04.06.2025,8148284370,AU TERM KEWDALE,SWAN TRANSIT MIDVALE,ULSD 10PPM,-264
04.06.2025,8148284371,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,-372
04.06.2025,8148284370,AU TERM KEWDALE,SWAN TRANSIT MIDVALE,ULSD 10PPM,"23,996"
04.06.2025,8148284371,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,"37,602"
05.06.2025,8148300368,AU TERM KEWDALE,SWAN TRANSIT SOUTHERN RIVER,ULSD 10PPM,-680
05.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,-238
05.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,-99
05.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,-220
05.06.2025,8148290243,AU TERM KEWDALE,CITY OF GOSNELLS - MAIN DEPOT - G10,ULSD 10PPM,-318
05.06.2025,8148275239,AU TERM KEWDALE,SWAN TRANSIT BECKENHAM,ULSD 10PPM,-197
05.06.2025,8148302920,AU TERM KEWDALE,HORIZONS WEST - WELSHPOOL,ULSD 10PPM,-221
05.06.2025,8148300368,AU TERM KEWDALE,SWAN TRANSIT SOUTHERN RIVER,ULSD 10PPM,"35,401"
05.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,"16,326"
05.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,"6,802"
05.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,"15,104"
05.06.2025,8148290243,AU TERM KEWDALE,CITY OF GOSNELLS - MAIN DEPOT - G10,ULSD 10PPM,"35,011"
05.06.2025,8148275239,AU TERM KEWDALE,SWAN TRANSIT BECKENHAM,ULSD 10PPM,"24,002"
05.06.2025,8148302920,AU TERM KEWDALE,HORIZONS WEST - WELSHPOOL,ULSD 10PPM,"35,005"
24.05.2025,181959,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,BP ULTIMATE DIESEL,-220
24.05.2025,8148224268,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,Regular Unleaded Petrol 91 Octane,-304
24.05.2025,8148224268,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 98 ULTIMATE,-81
24.05.2025,181959,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,BP ULTIMATE DIESEL,"15,137"
24.05.2025,8148224268,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,Regular Unleaded Petrol 91 Octane,"20,909"
24.05.2025,8148224268,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 98 ULTIMATE,"5,552"
04.06.2025,VAUGHN STEENKAMP,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 95 UNLEADED,-167
04.06.2025,VAUGHN STEENKAMP,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 98 ULTIMATE,-44
04.06.2025,VAUGHN STEENKAMP,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 95 UNLEADED,"11,520"
04.06.2025,VAUGHN STEENKAMP,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 98 ULTIMATE,"3,005"
06.06.2025,8148318120,AU TERM KEWDALE,SWAN TRANSIT ELLENBROOK,ULSD 10PPM,-584
06.06.2025,8148318117,AU TERM KEWDALE,SWAN TRANSIT WANGARA,ULSD 10PPM,-395
06.06.2025,8148318520,AU TERM KEWDALE,SWAN TRANSIT BEENYUP,ULSD 10PPM,-399
06.06.2025,8148317092,AU TERM KEWDALE,SWAN TRANSIT SHENTON PARK,ULSD 10PPM,-246
06.06.2025,8148317099,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,-196
06.06.2025,8148318120,AU TERM KEWDALE,SWAN TRANSIT ELLENBROOK,ULSD 10PPM,"35,400"
06.06.2025,8148318117,AU TERM KEWDALE,SWAN TRANSIT WANGARA,ULSD 10PPM,"28,837"
06.06.2025,8148318520,AU TERM KEWDALE,SWAN TRANSIT BEENYUP,ULSD 10PPM,"29,090"
06.06.2025,8148317092,AU TERM KEWDALE,SWAN TRANSIT SHENTON PARK,ULSD 10PPM,"29,951"
06.06.2025,8148317099,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,"23,918"
09.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,-228
09.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,-317
09.06.2025,8148327445,AU TERM KEWDALE,SWAN TRANSIT ALKIMOS,ULSD 10PPM,-474
09.06.2025,8148320935,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,-267
09.06.2025,8148320937,AU TERM KEWDALE,SWAN TRANSIT JOONDALUP,ULSD 10PPM,-358
09.06.2025,8148335853,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,-347
09.06.2025,8148335854,AU TERM KEWDALE,TGE KEWDALE,ULSD 10PPM,-404
09.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,"15,649"
09.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,"21,790"
09.06.2025,8148327445,AU TERM KEWDALE,SWAN TRANSIT ALKIMOS,ULSD 10PPM,"35,397"
09.06.2025,8148320935,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,"24,004"
09.06.2025,8148320937,AU TERM KEWDALE,SWAN TRANSIT JOONDALUP,ULSD 10PPM,"37,315"
09.06.2025,8148335853,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,"35,003"
09.06.2025,8148335854,AU TERM KEWDALE,TGE KEWDALE,ULSD 10PPM,"35,415"
09.06.2025,193113,AU TERM KEWDALE,CPB - WELSHPOOL,ULSD 10PPM,-245
09.06.2025,193166/193168,AU TERM KEWDALE,PILBARA CEMENT - KWINANA TANK,ULSD 10PPM,-326
09.06.2025,193166/193168,AU TERM KEWDALE,PILBARA CEMENT - KWINANA TANK,ULSD 10PPM,-373
09.06.2025,193113,AU TERM KEWDALE,CPB - WELSHPOOL,ULSD 10PPM,"24,000"
09.06.2025,193166/193168,AU TERM KEWDALE,PILBARA CEMENT - KWINANA TANK,ULSD 10PPM,"32,688"
09.06.2025,193166/193168,AU TERM KEWDALE,PILBARA CEMENT - KWINANA TANK,ULSD 10PPM,"37,420"
10.06.2025,8148361593,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,-287
10.06.2025,8148361862,AU TERM KEWDALE,SWAN TRANSIT BECKENHAM,ULSD 10PPM,-290
10.06.2025,8148361863,AU TERM KEWDALE,RGR PERTH TANK,ULSD 10PPM,-345
10.06.2025,8148361864,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,-346
10.06.2025,8148361593,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,"34,963"
10.06.2025,8148361862,AU TERM KEWDALE,SWAN TRANSIT BECKENHAM,ULSD 10PPM,"35,367"
10.06.2025,8148361863,AU TERM KEWDALE,RGR PERTH TANK,ULSD 10PPM,"35,371"
10.06.2025,8148361864,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,"34,962"
11.06.2025,8148359943,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,-390
11.06.2025,8148359947,AU TERM KEWDALE,SWAN TRANSIT MT CLAREMONT,ULSD 10PPM,-246
11.06.2025,8148359949,AU TERM KEWDALE,SWAN TRANSIT MUNDARING,ULSD 10PPM,-362
11.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,-220
11.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,-193
11.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,-172
11.06.2025,8148359943,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,"35,001"
11.06.2025,8148359947,AU TERM KEWDALE,SWAN TRANSIT MT CLAREMONT,ULSD 10PPM,"29,990"
11.06.2025,8148359949,AU TERM KEWDALE,SWAN TRANSIT MUNDARING,ULSD 10PPM,"23,996"
11.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,"15,120"
11.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,"13,247"
11.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,"11,792"
13.06.2025,8148410723,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,-372
13.06.2025,8148410724,AU TERM KEWDALE,SWAN TRANSIT MIDVALE,ULSD 10PPM,-264
13.06.2025,8148370309,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,-290
13.06.2025,8148409014,AU TERM KEWDALE,SWAN TRANSIT SOUTHERN RIVER,ULSD 10PPM,-576
13.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,-214
13.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,-80
13.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,-264
13.06.2025,8148414565,AU TERM KEWDALE,SWAN TRANSIT JOONDALUP,ULSD 10PPM,-361
13.06.2025,8148410723,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,"37,600"
13.06.2025,8148410724,AU TERM KEWDALE,SWAN TRANSIT MIDVALE,ULSD 10PPM,"24,000"
13.06.2025,8148370309,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,"35,367"
13.06.2025,8148409014,AU TERM KEWDALE,SWAN TRANSIT SOUTHERN RIVER,ULSD 10PPM,"30,001"
13.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,"14,677"
13.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,"5,498"
13.06.2025,ALEXANDAR CUCKOV,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,"18,131"
13.06.2025,8148414565,AU TERM KEWDALE,SWAN TRANSIT JOONDALUP,ULSD 10PPM,"37,589"
16.06.2025,8148403649,AU TERM KEWDALE,SWAN TRANSIT BEENYUP,ULSD 10PPM,-411
16.06.2025,8148427233,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,-356
16.06.2025,8148427741,AU TERM KEWDALE,SWAN TRANSIT ALKIMOS,ULSD 10PPM,-402
16.06.2025,8148403649,AU TERM KEWDALE,SWAN TRANSIT BEENYUP,ULSD 10PPM,"29,998"
16.06.2025,8148427233,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,"31,992"
16.06.2025,8148427741,AU TERM KEWDALE,SWAN TRANSIT ALKIMOS,ULSD 10PPM,"29,998"
17.06.2025,8148462012,AU TERM KEWDALE,SWAN TRANSIT BECKENHAM,ULSD 10PPM,-287
17.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,-220
17.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,-169
17.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,-203
17.06.2025,8148400905,AU TERM KEWDALE,SWAN TRANSIT BUNBURY,ULSD 10PPM,"-1,266"
17.06.2025,8148458468,AU TERM KEWDALE,SWAN TRANSIT SHENTON PARK,ULSD 10PPM,-197
17.06.2025,8148460963,AU TERM KEWDALE,SWAN TRANSIT WANGARA,ULSD 10PPM,-438
17.06.2025,8148458469,AU TERM KEWDALE,RGR PERTH TANK,ULSD 10PPM,-345
17.06.2025,8148463230,AU TERM KEWDALE,HORIZONS WEST - LANDSDALE,ULSD 10PPM,-495
17.06.2025,8148462012,AU TERM KEWDALE,SWAN TRANSIT BECKENHAM,ULSD 10PPM,"35,007"
17.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,"15,125"
17.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,"11,631"
17.06.2025,MARK GEARY,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,"13,915"
17.06.2025,8148400905,AU TERM KEWDALE,SWAN TRANSIT BUNBURY,ULSD 10PPM,"29,243"
17.06.2025,8148458468,AU TERM KEWDALE,SWAN TRANSIT SHENTON PARK,ULSD 10PPM,"24,007"
17.06.2025,8148460963,AU TERM KEWDALE,SWAN TRANSIT WANGARA,ULSD 10PPM,"31,994"
17.06.2025,8148458469,AU TERM KEWDALE,RGR PERTH TANK,ULSD 10PPM,"35,366"
17.06.2025,8148463230,AU TERM KEWDALE,HORIZONS WEST - LANDSDALE,ULSD 10PPM,"35,364"
18.06.2025,8148483600,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,-308
18.06.2025,8148481151,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,-372
18.06.2025,8148483600,AU TERM KEWDALE,SWAN TRANSIT JANDAKOT,ULSD 10PPM,"37,606"
18.06.2025,8148481151,AU TERM KEWDALE,SWAN TRANSIT KARRINYUP,ULSD 10PPM,"37,576"
19.06.2025,SHANE DIETSCH,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,-220
19.06.2025,SHANE DIETSCH,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,-153
19.06.2025,SHANE DIETSCH,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,-204
19.06.2025,8148497193,AU TERM KEWDALE,HORIZONS WEST - WELSHPOOL,ULSD 10PPM,-234
19.06.2025,8148496157,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,-380
19.06.2025,8148497767,AU TERM KEWDALE,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,-603
19.06.2025,8148497767,AU TERM KEWDALE,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,-691
19.06.2025,SHANE DIETSCH,AU TERM KEWDALE,BP Sorrento,BP ULTIMATE DIESEL,"15,122"
19.06.2025,SHANE DIETSCH,AU TERM KEWDALE,BP Sorrento,PREMIUM 98 ULTIMATE,"10,497"
19.06.2025,SHANE DIETSCH,AU TERM KEWDALE,BP Sorrento,Regular Unleaded Petrol 91 Octane,"14,029"
19.06.2025,8148497193,AU TERM KEWDALE,HORIZONS WEST - WELSHPOOL,ULSD 10PPM,"37,213"
19.06.2025,8148496157,AU TERM KEWDALE,BISHOPS TRANSPORT - FORRESTFIELD,ULSD 10PPM,"34,156"
19.06.2025,8148497767,AU TERM KEWDALE,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,"32,684"
19.06.2025,8148497767,AU TERM KEWDALE,CHARLES HULL-WAROONA EX KEWDALE,ULSD 10PPM,"37,414"
11.06.2025,ALEXANDAR CUCKOV,AU THDPTY COOGEE ROCKINGHAM,AU REF KWINANA,ULSD 10PPM,-200
11.06.2025,VAUGHN STEENKAMP,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 95 UNLEADED,-2
11.06.2025,ALEXANDAR CUCKOV,AU THDPTY COOGEE ROCKINGHAM,AU REF KWINANA,ULSD 10PPM,"14,688"
11.06.2025,VAUGHN STEENKAMP,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 95 UNLEADED,109
12.06.2025,187758,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 95 UNLEADED,-206
12.06.2025,187758,AU THDPTY COOGEE ROCKINGHAM,BP Sorrento,PREMIUM 95 UNLEADED,"14,175"
